mes,dia,hora,provincia,canton,zona,num_fallecido,num_lesionado,total_victimas,clase,causa,mes_num,dia_semana_num,hora_num,franja_horaria,anio,fecha_mes,total_victimas_calculado,total_victimas_inconsistente,id_siniestro
ENERO,MIERCOLES,16:00 A 16:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,3,16,TARDE,2019,2019-01-01,1,False,548
ENERO,MIERCOLES,19:00 A 19:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,3,19,NOCHE,2019,2019-01-01,1,False,549
ENERO,MIERCOLES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,3,22,NOCHE,2019,2019-01-01,1,False,550
ENERO,JUEVES,11:00 A 11:59,LOJA,LOJA,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,4,11,MANANA,2019,2019-01-01,1,False,551
ENERO,JUEVES,18:00 A 18:59,LOJA,LOJA,URBANA,0,2,2,PERDIDA DE PISTA,MAL ESTADO DE LA VIA,1,4,18,NOCHE,2019,2019-01-01,2,False,552
ENERO,JUEVES,04:00 A 04:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,PERDIDA DE PISTA,EMBRIAGUEZ O DROGA,1,4,4,MADRUGADA,2019,2019-01-01,0,False,553
ENERO,JUEVES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,9,MANANA,2019,2019-01-01,1,False,554
ENERO,JUEVES,10:00 A 10:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,4,10,MANANA,2019,2019-01-01,0,False,555
ENERO,JUEVES,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,18,NOCHE,2019,2019-01-01,1,False,556
ENERO,JUEVES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,4,19,NOCHE,2019,2019-01-01,0,False,557
ENERO,JUEVES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,4,15,TARDE,2019,2019-01-01,1,False,558
ENERO,JUEVES,20:00 A 20:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,OTROS,EMBRIAGUEZ O DROGA,1,4,20,NOCHE,2019,2019-01-01,2,False,559
ENERO,JUEVES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,16,TARDE,2019,2019-01-01,0,False,560
ENERO,JUEVES,06:00 A 06:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,6,MANANA,2019,2019-01-01,0,False,561
ENERO,JUEVES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,4,15,TARDE,2019,2019-01-01,0,False,562
ENERO,JUEVES,12:00 A 12:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,0,False,563
ENERO,JUEVES,21:00 A 21:59,AZUAY,CUENCA,URBANA,0,0,0,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,4,21,NOCHE,2019,2019-01-01,0,False,564
ENERO,JUEVES,22:00 A 22:59,AZUAY,CUENCA,URBANA,1,0,1,ATROPELLOS,EMBRIAGUEZ O DROGA,1,4,22,NOCHE,2019,2019-01-01,1,False,565
ENERO,JUEVES,16:00 A 16:59,MANABI,CHONE,RURAL,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,1,False,566
ENERO,JUEVES,17:00 A 17:59,GUAYAS,BALZAR,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,17,TARDE,2019,2019-01-01,2,False,567
ENERO,JUEVES,21:00 A 21:59,GUAYAS,GUAYAQUIL,RURAL,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,21,NOCHE,2019,2019-01-01,1,False,568
ENERO,JUEVES,22:00 A 22:59,AZUAY,GIRON,RURAL,0,0,0,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,1,4,22,NOCHE,2019,2019-01-01,0,False,569
ENERO,JUEVES,13:00 A 13:59,MANABI,MONTECRISTI,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,13,TARDE,2019,2019-01-01,1,False,570
ENERO,JUEVES,14:00 A 14:59,SANTA ELENA,SALINAS,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,14,TARDE,2019,2019-01-01,0,False,571
ENERO,JUEVES,12:00 A 12:59,GUAYAS,SAN JACINTO DE YAGUACHI,RURAL,0,2,2,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,2,False,572
ENERO,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,0,False,573
ENERO,JUEVES,15:00 A 15:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,15,TARDE,2019,2019-01-01,0,False,574
ENERO,JUEVES,06:00 A 06:59,GUAYAS,EL TRIUNFO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,6,MANANA,2019,2019-01-01,1,False,575
ENERO,JUEVES,08:00 A 08:59,GUAYAS,DURAN,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,8,MANANA,2019,2019-01-01,1,False,576
ENERO,JUEVES,00:00 A 00:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,0,MADRUGADA,2019,2019-01-01,0,False,577
ENERO,JUEVES,01:00 A 01:59,MANABI,CHONE,RURAL,1,2,3,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,1,MADRUGADA,2019,2019-01-01,3,False,578
ENERO,JUEVES,16:00 A 16:59,SUCUMBIOS,LAGO AGRIO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,2,False,579
ENERO,JUEVES,15:00 A 15:59,CHIMBORAZO,COLTA,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,15,TARDE,2019,2019-01-01,2,False,580
ENERO,JUEVES,07:00 A 07:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,7,MANANA,2019,2019-01-01,0,False,581
ENERO,JUEVES,12:00 A 12:59,MORONA SANTIAGO,PALORA,RURAL,0,0,0,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,4,12,TARDE,2019,2019-01-01,0,False,582
ENERO,JUEVES,19:00 A 19:59,MORONA SANTIAGO,MORONA,RURAL,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,19,NOCHE,2019,2019-01-01,1,False,583
ENERO,JUEVES,12:00 A 12:59,TUNGURAHUA,PATATE,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,1,False,584
ENERO,JUEVES,16:00 A 16:59,ZAMORA CHINCHIPE,PAQUISHA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,0,False,585
ENERO,JUEVES,19:00 A 19:59,COTOPAXI,LATACUNGA,RURAL,2,0,2,ATROPELLOS,OTRAS CAUSAS,1,4,19,NOCHE,2019,2019-01-01,2,False,586
ENERO,JUEVES,20:00 A 20:59,ESMERALDAS,ATACAMES,RURAL,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,20,NOCHE,2019,2019-01-01,1,False,587
ENERO,JUEVES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,ESTRELLAMIENTOS,FACTORES CLIMATICOS,1,4,12,TARDE,2019,2019-01-01,1,False,588
ENERO,JUEVES,03:00 A 03:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,4,3,MADRUGADA,2019,2019-01-01,1,False,589
ENERO,JUEVES,03:00 A 03:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,4,3,MADRUGADA,2019,2019-01-01,0,False,590
ENERO,JUEVES,05:00 A 05:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,4,5,MADRUGADA,2019,2019-01-01,0,False,591
ENERO,JUEVES,11:00 A 11:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,11,MANANA,2019,2019-01-01,1,False,592
ENERO,JUEVES,10:00 A 10:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,10,MANANA,2019,2019-01-01,0,False,593
ENERO,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,12,TARDE,2019,2019-01-01,2,False,594
ENERO,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,VOLCAMIENTOS,EXCESO VELOCIDAD,1,4,12,TARDE,2019,2019-01-01,2,False,595
ENERO,JUEVES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,4,14,TARDE,2019,2019-01-01,0,False,596
ENERO,JUEVES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,4,14,TARDE,2019,2019-01-01,0,False,597
ENERO,JUEVES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,18,NOCHE,2019,2019-01-01,1,False,598
ENERO,JUEVES,17:00 A 17:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,EXCESO VELOCIDAD,1,4,17,TARDE,2019,2019-01-01,1,False,599
ENERO,JUEVES,19:00 A 19:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,19,NOCHE,2019,2019-01-01,0,False,600
ENERO,JUEVES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,18,NOCHE,2019,2019-01-01,2,False,601
ENERO,JUEVES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,4,22,NOCHE,2019,2019-01-01,0,False,602
ENERO,VIERNES,10:00 A 10:59,LOJA,LOJA,URBANA,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,10,MANANA,2019,2019-01-01,2,False,603
ENERO,VIERNES,18:00 A 18:59,LOJA,LOJA,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,18,NOCHE,2019,2019-01-01,0,False,604
ENERO,VIERNES,09:00 A 09:59,TUNGURAHUA,AMBATO,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,9,MANANA,2019,2019-01-01,1,False,605
ENERO,VIERNES,13:00 A 13:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,CAIDA DE PASAJEROS,IMPRUDENCIA DEL PEATON,1,5,13,TARDE,2019,2019-01-01,0,False,606
ENERO,VIERNES,10:00 A 10:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,10,MANANA,2019,2019-01-01,0,False,607
ENERO,VIERNES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,15,TARDE,2019,2019-01-01,0,False,608
ENERO,VIERNES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,609
ENERO,VIERNES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,1,0,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,12,TARDE,2019,2019-01-01,1,False,610
ENERO,VIERNES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,EXCESO VELOCIDAD,1,5,15,TARDE,2019,2019-01-01,1,False,611
ENERO,VIERNES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,15,TARDE,2019,2019-01-01,1,False,612
ENERO,VIERNES,21:00 A 21:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,21,NOCHE,2019,2019-01-01,1,False,613
ENERO,VIERNES,01:00 A 01:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,VOLCAMIENTOS,FACTORES CLIMATICOS,1,5,1,MADRUGADA,2019,2019-01-01,0,False,614
ENERO,VIERNES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,615
ENERO,VIERNES,14:00 A 14:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,14,TARDE,2019,2019-01-01,0,False,616
ENERO,VIERNES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,12,TARDE,2019,2019-01-01,1,False,617
ENERO,VIERNES,06:00 A 06:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,6,MANANA,2019,2019-01-01,1,False,618
ENERO,VIERNES,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,OTRAS CAUSAS,1,5,22,NOCHE,2019,2019-01-01,0,False,619
ENERO,VIERNES,20:00 A 20:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,20,NOCHE,2019,2019-01-01,0,False,620
ENERO,VIERNES,12:00 A 12:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,12,TARDE,2019,2019-01-01,0,False,621
ENERO,VIERNES,20:00 A 20:59,TUNGURAHUA,AMBATO,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,20,NOCHE,2019,2019-01-01,1,False,622
ENERO,VIERNES,23:00 A 23:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,ROZAMIENTOS,EMBRIAGUEZ O DROGA,1,5,23,NOCHE,2019,2019-01-01,0,False,623
ENERO,VIERNES,09:00 A 09:59,AZUAY,CUENCA,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,9,MANANA,2019,2019-01-01,1,False,624
ENERO,VIERNES,20:00 A 20:59,MANABI,PORTOVIEJO,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,20,NOCHE,2019,2019-01-01,1,False,625
ENERO,VIERNES,19:00 A 19:59,GUAYAS,SAN JACINTO DE YAGUACHI,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,19,NOCHE,2019,2019-01-01,1,False,626
ENERO,VIERNES,23:00 A 23:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,23,NOCHE,2019,2019-01-01,0,False,627
ENERO,VIERNES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPRUDENCIA DEL PEATON,1,5,22,NOCHE,2019,2019-01-01,1,False,628
ENERO,VIERNES,22:00 A 22:59,MANABI,PORTOVIEJO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,22,NOCHE,2019,2019-01-01,1,False,629
ENERO,VIERNES,22:00 A 22:59,LOS RIOS,BABAHOYO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,22,NOCHE,2019,2019-01-01,2,False,630
ENERO,VIERNES,22:00 A 22:59,MANABI,ROCAFUERTE,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,22,NOCHE,2019,2019-01-01,1,False,631
ENERO,VIERNES,15:00 A 15:59,LOS RIOS,QUEVEDO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,15,TARDE,2019,2019-01-01,2,False,632
ENERO,VIERNES,17:00 A 17:59,GUAYAS,DURAN,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,17,TARDE,2019,2019-01-01,0,False,633
ENERO,VIERNES,06:00 A 06:59,EL ORO,EL GUABO,RURAL,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,6,MANANA,2019,2019-01-01,1,False,634
ENERO,VIERNES,06:00 A 06:59,GUAYAS,GENERAL ANTONIO ELIZALDE,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,6,MANANA,2019,2019-01-01,1,False,635
ENERO,VIERNES,01:00 A 01:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,1,MADRUGADA,2019,2019-01-01,1,False,636
ENERO,VIERNES,00:00 A 00:59,SANTA ELENA,SANTA ELENA,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,0,MADRUGADA,2019,2019-01-01,0,False,637
ENERO,VIERNES,12:00 A 12:59,CANAR,CANAR,RURAL,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,12,TARDE,2019,2019-01-01,1,False,638
ENERO,VIERNES,15:00 A 15:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,15,TARDE,2019,2019-01-01,0,False,639
ENERO,VIERNES,07:00 A 07:59,PASTAZA,PASTAZA,RURAL,1,0,1,CHOQUES,EMBRIAGUEZ O DROGA,1,5,7,MANANA,2019,2019-01-01,1,False,640
ENERO,VIERNES,20:00 A 20:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,5,20,NOCHE,2019,2019-01-01,0,False,641
ENERO,VIERNES,11:00 A 11:59,ZAMORA CHINCHIPE,PAQUISHA,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,11,MANANA,2019,2019-01-01,1,False,642
ENERO,VIERNES,06:00 A 06:59,PICHINCHA,MEJIA,RURAL,1,2,3,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,6,MANANA,2019,2019-01-01,3,False,643
ENERO,VIERNES,20:00 A 20:59,PICHINCHA,RUMINAHUI,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,20,NOCHE,2019,2019-01-01,0,False,644
ENERO,VIERNES,00:00 A 00:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,PERDIDA DE PISTA,FACTORES CLIMATICOS,1,5,0,MADRUGADA,2019,2019-01-01,1,False,645
ENERO,VIERNES,03:00 A 03:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,5,3,MADRUGADA,2019,2019-01-01,0,False,646
ENERO,VIERNES,01:00 A 01:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CAIDA DE PASAJEROS,EXCESO VELOCIDAD,1,5,1,MADRUGADA,2019,2019-01-01,0,False,647
ENERO,VIERNES,09:00 A 09:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,5,9,MANANA,2019,2019-01-01,1,False,648
ENERO,VIERNES,10:00 A 10:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,10,MANANA,2019,2019-01-01,0,False,649
ENERO,VIERNES,13:00 A 13:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,13,TARDE,2019,2019-01-01,0,False,650
ENERO,VIERNES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,18,NOCHE,2019,2019-01-01,0,False,651
ENERO,VIERNES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,5,18,NOCHE,2019,2019-01-01,1,False,652
ENERO,VIERNES,19:00 A 19:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,19,NOCHE,2019,2019-01-01,0,False,653
ENERO,VIERNES,21:00 A 21:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,ATROPELLOS,EXCESO VELOCIDAD,1,5,21,NOCHE,2019,2019-01-01,2,False,654
ENERO,VIERNES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,5,22,NOCHE,2019,2019-01-01,1,False,655
ENERO,VIERNES,21:00 A 21:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,21,NOCHE,2019,2019-01-01,0,False,656
ENERO,VIERNES,23:00 A 23:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,5,23,NOCHE,2019,2019-01-01,1,False,657
ENERO,VIERNES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,3,3,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,22,NOCHE,2019,2019-01-01,3,False,658
ENERO,SABADO,21:00 A 21:59,LOJA,LOJA,URBANA,0,2,2,CHOQUES,EMBRIAGUEZ O DROGA,1,6,21,NOCHE,2019,2019-01-01,2,False,659
ENERO,SABADO,01:00 A 01:59,LOJA,LOJA,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,6,1,MADRUGADA,2019,2019-01-01,0,False,660
ENERO,SABADO,12:00 A 12:59,LOJA,LOJA,URBANA,0,2,2,PERDIDA DE PISTA,DANOS MECANICOS,1,6,12,TARDE,2019,2019-01-01,2,False,661
ENERO,SABADO,21:00 A 21:59,LOJA,LOJA,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,21,NOCHE,2019,2019-01-01,1,False,662
ENERO,SABADO,13:00 A 13:59,TUNGURAHUA,AMBATO,RURAL,0,2,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,6,13,TARDE,2019,2019-01-01,2,False,663
ENERO,SABADO,04:00 A 04:59,TUNGURAHUA,AMBATO,URBANA,0,2,2,CHOQUES,EMBRIAGUEZ O DROGA,1,6,4,MADRUGADA,2019,2019-01-01,2,False,664
ENERO,SABADO,22:00 A 22:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,6,22,NOCHE,2019,2019-01-01,0,False,665
ENERO,SABADO,18:00 A 18:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,6,18,NOCHE,2019,2019-01-01,0,False,666
ENERO,SABADO,03:00 A 03:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,2,2,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,3,MADRUGADA,2019,2019-01-01,2,False,667
ENERO,SABADO,10:00 A 10:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,3,3,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,10,MANANA,2019,2019-01-01,3,False,668
ENERO,SABADO,08:00 A 08:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,6,8,MANANA,2019,2019-01-01,0,False,669
ENERO,SABADO,03:00 A 03:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,3,MADRUGADA,2019,2019-01-01,0,False,670
ENERO,SABADO,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,22,NOCHE,2019,2019-01-01,0,False,671
