no_,genero_de_la_victima,estado_civil_de_la_victima,condicion,fecha_de_muerte_victima,tipo_de_accidente,fecha_siniestro,canton,provincia,fecha_de_creacion_de_proteccion_de_fallecidos,anio,mes_num
7160,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-13,VOLCAMIENTO,2019-04-13,PALLATANGA,CHIMBORAZO,2019-05-10,2019,4
7161,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-18,CHOQUE,2019-04-18,DAULE,GUAYAS,2019-05-10,2019,4
7162,MASCULINO,SOLTERO/A,PEATON,2019-02-23,ATROPELLO,2019-02-23,LA MANA,COTOPAXI,2019-05-10,2019,2
7163,MASCULINO,SOLTERO/A,PEATON,2019-02-22,ATROPELLO,2019-02-22,MACHACHI,PICHINCHA,2019-05-09,2019,2
7164,MASCULINO,SOLTERO/A,PEATON,2019-04-10,ATROPELLO,2019-04-10,EL EMPALME,GUAYAS,2019-05-09,2019,4
7165,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-23,CHOQUE,2019-03-23,BALAO,GUAYAS,2019-05-09,2019,3
7166,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-23,CHOQUE,2019-04-23,GUANO,CHIMBORAZO,2019-05-09,2019,4
7167,MASCULINO,VIUDO/A,OCUPANTE,2019-02-09,CHOQUE,2019-02-19,SANTA LUCIA,GUAYAS,2019-05-09,2019,2
7168,MASCULINO,SOLTERO/A,PEATON,2019-03-01,ATROPELLO,2019-03-01,PASAJE,EL ORO,2019-05-09,2019,3
7169,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-06,VOLCAMIENTO,2019-04-06,LOJA,LOJA,2019-05-09,2019,4
7170,MASCULINO,CASADO/A,OCUPANTE,2019-04-21,CHOQUE,2019-04-21,RIOBAMBA,CHIMBORAZO,2019-05-09,2019,4
7171,MASCULINO,SOLTERO/A,PEATON,2019-03-17,ATROPELLO,2019-03-17,SIGCHOS,COTOPAXI,2019-05-09,2019,3
7172,MASCULINO,CASADO/A,OCUPANTE,2019-02-24,VOLCAMIENTO,2019-02-24,SALCEDO,COTOPAXI,2019-05-09,2019,2
7174,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-21,CHOQUE,2019-04-21,COLTA,CHIMBORAZO,2019-05-09,2019,4
7175,MASCULINO,SOLTERO/A,PEATON,2019-04-06,ATROPELLO,2019-04-06,LATACUNGA,COTOPAXI,2019-05-09,2019,4
7176,MASCULINO,SOLTERO/A,PEATON,2019-04-09,ATROPELLO,2019-04-09,GUAYAQUIL,GUAYAS,2019-05-09,2019,4
7178,MASCULINO,SOLTERO/A,PEATON,2019-04-19,ATROPELLO,2019-04-19,DURAN,GUAYAS,2019-05-09,2019,4
7179,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-28,CHOQUE,2019-04-28,NARANJAL,GUAYAS,2019-05-09,2019,4
7180,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-28,DESCONOCIDO,2019-04-28,VENTANAS,LOS RIOS,2019-05-09,2019,4
7181,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-22,DESCONOCIDO,2019-04-02,GUAYAQUIL,GUAYAS,2019-05-09,2019,4
7182,MASCULINO,CASADO/A,PEATON,2019-04-03,ATROPELLO,2019-04-03,GUAYAQUIL,GUAYAS,2019-05-08,2019,4
7183,MASCULINO,CASADO/A,OCUPANTE,2019-04-01,VOLCAMIENTO,2019-04-01,ALAUSI,CHIMBORAZO,2019-05-08,2019,4
7184,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-20,CHOQUE,2019-04-20,QUITO,PICHINCHA,2019-05-08,2019,4
7185,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-21,CHOQUE,2019-03-21,QUEVEDO,LOS RIOS,2019-05-08,2019,3
7186,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-06,CHOQUE,2019-04-07,QUITO,PICHINCHA,2019-05-08,2019,4
7187,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-16,CHOQUE,2019-04-16,PUEBLOVIEJO,LOS RIOS,2019-05-08,2019,4
7188,MASCULINO,CASADO/A,PEATON,2019-03-08,ATROPELLO,2019-03-08,VENTANAS,LOS RIOS,2019-05-08,2019,3
7189,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-23,VOLCAMIENTO,2019-02-17,ESMERALDAS,ESMERALDAS,2019-05-08,2019,2
7190,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-22,CHOQUE,2019-04-22,ESMERALDAS,ESMERALDAS,2019-05-08,2019,4
7191,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-23,CHOQUE,2019-03-14,LATACUNGA,COTOPAXI,2019-05-08,2019,3
7192,MASCULINO,DIVORCIADO/A,BICICLETA,2019-03-23,CHOQUE,2019-03-23,GUAYAQUIL,GUAYAS,2019-05-07,2019,3
7193,MASCULINO,SOLTERO/A,BICICLETA,2019-02-25,CHOQUE,2019-02-23,MILAGRO,GUAYAS,2019-05-07,2019,2
7194,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-21,CHOQUE,2019-04-21,LAS NAVES,BOLIVAR,2019-05-07,2019,4
7195,MASCULINO,SOLTERO/A,PEATON,2019-03-14,ATROPELLO,2019-03-14,QUITO,PICHINCHA,2019-05-07,2019,3
7196,MASCULINO,SOLTERO/A,OCUPANTE,2019-05-03,CHOQUE,2019-05-03,SANGOLQUI,PICHINCHA,2019-05-07,2019,5
7197,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-04,CHOQUE,2019-03-04,PASAJE,EL ORO,2019-05-07,2019,3
7199,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-25,CHOQUE,2019-03-24,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-05-07,2019,3
7200,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-16,CHOQUE,2019-03-29,PORTOVIEJO,MANABI,2019-05-07,2019,3
7201,FEMENINO,VIUDO/A,OCUPANTE,2019-03-06,CHOQUE,2019-03-05,QUITO,PICHINCHA,2019-05-07,2019,3
7202,MASCULINO,SOLTERO/A,PEATON,2018-04-28,ATROPELLO,2019-04-28,QUITO,PICHINCHA,2019-05-07,2019,4
7203,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-07,VOLCAMIENTO,2019-04-07,IBARRA,IMBABURA,2019-05-07,2019,4
7204,MASCULINO,SOLTERO/A,PEATON,2019-04-19,ATROPELLO,2019-04-19,GUAYAQUIL,GUAYAS,2019-05-06,2019,4
7205,MASCULINO,SOLTERO/A,PEATON,2019-02-19,ATROPELLO,2019-02-18,SANTA ELENA,SANTA ELENA,2019-05-06,2019,2
7206,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-17,,2019-04-17,GUAYAQUIL,GUAYAS,2019-05-06,2019,4
7207,MASCULINO,SOLTERO/A,PEATON,2019-04-13,ATROPELLO,2019-04-13,IBARRA,IMBABURA,2019-05-06,2019,4
7208,FEMENINO,DIVORCIADO/A,PEATON,2019-04-08,ATROPELLO,2019-04-07,AZOGUES,CANAR,2019-05-06,2019,4
7209,MASCULINO,CASADO/A,OCUPANTE,2019-04-07,VOLCAMIENTO,2019-04-07,IBARRA,IMBABURA,2019-05-06,2019,4
7210,MASCULINO,CASADO/A,OCUPANTE,2019-04-17,VOLCAMIENTO,2019-04-17,CHUNCHI,CHIMBORAZO,2019-05-06,2019,4
7211,MASCULINO,CASADO/A,OCUPANTE,2019-04-21,CHOQUE,2019-04-19,VENTANAS,LOS RIOS,2019-05-06,2019,4
7212,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-15,CHOQUE,2019-04-15,MACHACHI,PICHINCHA,2019-05-06,2019,4
7213,MASCULINO,CASADO/A,OCUPANTE,2019-04-13,CHOQUE,2019-04-13,MACHALA,EL ORO,2019-05-06,2019,4
7214,MASCULINO,SOLTERO/A,PEATON,2019-04-27,ATROPELLO,2019-04-27,MACAS,MORONA SANTIAGO,2019-05-06,2019,4
7215,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-16,CHOQUE,2019-04-16,MANTA,MANABI,2019-05-06,2019,4
7217,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-23,CHOQUE,2019-04-23,GUANO,CHIMBORAZO,2019-05-06,2019,4
7218,MASCULINO,CASADO/A,PEATON,2019-04-16,ATROPELLO,2019-04-16,GUANO,CHIMBORAZO,2019-05-06,2019,4
7219,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-22,CHOQUE,2019-03-16,IBARRA,IMBABURA,2019-05-06,2019,3
7221,MASCULINO,CASADO/A,PEATON,2019-03-29,ATROPELLO,2019-03-29,DURAN,GUAYAS,2019-05-06,2019,3
7223,FEMENINO,SOLTERO/A,PEATON,2019-03-27,ATROPELLO,2019-03-25,GUAYAQUIL,GUAYAS,2019-05-02,2019,3
7224,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-21,CHOQUE,2019-04-21,CAYAMBE,PICHINCHA,2019-05-02,2019,4
7225,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-15,CHOQUE,2019-04-14,ALAUSI,CHIMBORAZO,2019-05-02,2019,4
7226,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-02,VOLCAMIENTO,2019-02-02,PORTOVIEJO,MANABI,2019-05-02,2019,2
7227,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-12,CHOQUE,2019-03-03,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-05-02,2019,3
7228,MASCULINO,SOLTERO/A,PEATON,2019-03-17,ATROPELLO,2019-03-17,AZOGUES,CANAR,2019-05-02,2019,3
7229,MASCULINO,CASADO/A,PEATON,2019-03-09,ATROPELLO,2019-03-09,LATACUNGA,COTOPAXI,2019-05-02,2019,3
7230,MASCULINO,SOLTERO/A,PEATON,2019-04-11,ATROPELLO,2019-04-11,MACAS,MORONA SANTIAGO,2019-05-02,2019,4
7231,MASCULINO,DIVORCIADO/A,OCUPANTE,2019-03-30,CHOQUE,2019-03-30,ESMERALDAS,ESMERALDAS,2019-05-02,2019,3
7232,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-09,CHOQUE,2019-04-09,MACHALA,EL ORO,2019-05-02,2019,4
7233,MASCULINO,SOLTERO/A,PEATON,2019-04-06,ATROPELLO,2019-04-06,MACHACHI,PICHINCHA,2019-05-02,2019,4
7234,FEMENINO,SOLTERO/A,OCUPANTE,2019-01-26,CHOQUE,2019-01-27,EL TRIUNFO,GUAYAS,2019-04-30,2019,1
7235,FEMENINO,VIUDO/A,OCUPANTE,2019-01-15,CHOQUE,2019-01-02,PILLARO,TUNGURAHUA,2019-04-30,2019,1
7236,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-14,CAIDA,2019-02-14,EL TRIUNFO,GUAYAS,2019-04-30,2019,2
7237,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-28,CHOQUE,2019-03-28,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-30,2019,3
7238,MASCULINO,SOLTERO/A,PEATON,2019-03-18,ATROPELLO,2019-03-15,QUITO,PICHINCHA,2019-04-30,2019,3
7239,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-14,CHOQUE,2019-04-14,PUEBLOVIEJO,LOS RIOS,2019-04-29,2019,4
7240,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-29,VOLCAMIENTO,2019-03-29,LATACUNGA,COTOPAXI,2019-04-29,2019,3
7241,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-03,CHOQUE,2019-03-03,LOJA,LOJA,2019-04-29,2019,3
7243,MASCULINO,CASADO/A,OCUPANTE,2019-02-19,CHOQUE,2019-01-18,ZAMORA,ZAMORA CHINCHIPE,2019-04-29,2019,1
7246,FEMENINO,SOLTERO/A,PEATON,2019-01-31,CHOQUE,2019-01-31,CUENCA,AZUAY,2019-04-29,2019,1
7247,MASCULINO,CASADO/A,OCUPANTE,2019-03-26,VOLCAMIENTO,2019-03-26,IBARRA,IMBABURA,2019-04-29,2019,3
7248,MASCULINO,DIVORCIADO/A,OCUPANTE,2019-04-19,CHOQUE,2019-04-19,VENTANAS,LOS RIOS,2019-04-29,2019,4
7249,MASCULINO,SOLTERO/A,PEATON,2019-02-26,ATROPELLO,2019-02-23,VENTANAS,LOS RIOS,2019-04-29,2019,2
7251,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-24,CHOQUE,2019-02-24,QUITO,PICHINCHA,2019-04-29,2019,2
7253,MASCULINO,CASADO/A,OCUPANTE,2019-02-15,CHOQUE,2019-02-15,ISIDRO AYORA,GUAYAS,2019-04-29,2019,2
7255,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-01,VOLCAMIENTO,2019-04-01,ALAUSI,CHIMBORAZO,2019-04-26,2019,4
7256,MASCULINO,CASADO/A,OCUPANTE,2019-04-07,CHOQUE,2019-04-07,GUAYAQUIL,GUAYAS,2019-04-26,2019,4
7257,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-23,CHOQUE,2019-02-23,PUEBLOVIEJO,LOS RIOS,2019-04-26,2019,2
7258,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-03,CHOQUE,2019-04-03,PATATE,TUNGURAHUA,2019-04-26,2019,4
7259,MASCULINO,SOLTERO/A,PEATON,2019-04-05,ATROPELLO,2019-04-05,TENA,NAPO,2019-04-26,2019,4
7260,MASCULINO,CASADO/A,OCUPANTE,2019-02-20,CHOQUE,2019-02-20,ALAUSI,CHIMBORAZO,2019-04-26,2019,2
7263,MASCULINO,SOLTERO/A,PEATON,2019-03-26,ATROPELLO,2019-03-25,QUITO,PICHINCHA,2019-04-26,2019,3
7265,MASCULINO,VIUDO/A,PEATON,2019-03-17,ATROPELLO,2019-03-17,CHILLANES,BOLIVAR,2019-04-26,2019,3
7266,MASCULINO,SOLTERO/A,PEATON,2019-04-12,ATROPELLO,2019-04-12,IBARRA,IMBABURA,2019-04-25,2019,4
7267,MASCULINO,CASADO/A,OCUPANTE,2019-01-26,VOLCAMIENTO,2019-01-26,QUITO,PICHINCHA,2019-04-25,2019,1
7270,FEMENINO,SOLTERO/A,OCUPANTE,2019-03-10,ATROPELLO,2019-03-10,AMBATO,TUNGURAHUA,2019-04-25,2019,3
7271,MASCULINO,CASADO/A,OCUPANTE,2019-02-11,CHOQUE,2019-02-11,MILAGRO,GUAYAS,2019-04-25,2019,2
7273,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-28,CHOQUE,2019-03-29,SANGOLQUI,PICHINCHA,2019-04-25,2019,3
7274,MASCULINO,VIUDO/A,PEATON,2019-03-19,ATROPELLO,2019-03-18,GUAYAQUIL,GUAYAS,2019-04-25,2019,3
7275,MASCULINO,SOLTERO/A,PEATON,2019-02-26,ATROPELLO,2019-02-26,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-25,2019,2
7276,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-13,CHOQUE,2019-04-13,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-25,2019,4
7277,MASCULINO,CASADO/A,OCUPANTE,2019-02-26,VOLCAMIENTO,2019-02-26,GUAYAQUIL,GUAYAS,2019-04-24,2019,2
7280,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-01,CHOQUE,2019-03-01,LORETO,ORELLANA,2019-04-24,2019,3
7281,MASCULINO,CASADO/A,OCUPANTE,2019-04-07,VOLCAMIENTO,2019-04-07,NARANJITO,GUAYAS,2019-04-24,2019,4
7282,MASCULINO,CASADO/A,OCUPANTE,2019-03-15,CHOQUE,2019-03-15,PUJILI,COTOPAXI,2019-04-24,2019,3
7283,FEMENINO,SOLTERO/A,OCUPANTE,2019-03-01,CHOQUE,2019-03-01,LORETO,ORELLANA,2019-04-24,2019,3
7284,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-04,CAIDA,2019-04-04,BABA,LOS RIOS,2019-04-23,2019,4
7287,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-30,CHOQUE,2019-03-30,BABAHOYO,LOS RIOS,2019-04-23,2019,3
7288,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-22,CHOQUE,2019-03-22,VENTANAS,LOS RIOS,2019-04-23,2019,3
7289,FEMENINO,CASADO/A,PEATON,2019-03-30,ATROPELLO,2019-03-30,LATACUNGA,COTOPAXI,2019-04-23,2019,3
7290,MASCULINO,SOLTERO/A,OCUPANTE,2019-01-22,CHOQUE,2019-01-22,GUAYAQUIL,GUAYAS,2019-04-23,2019,1
7291,MASCULINO,DIVORCIADO/A,BICICLETA,2019-03-27,ATROPELLO,2019-03-11,DURAN,GUAYAS,2019-04-23,2019,3
7292,FEMENINO,CASADO/A,PEATON,2019-01-28,ATROPELLO,2019-01-28,COTACACHI,IMBABURA,2019-04-23,2019,1
7293,MASCULINO,CASADO/A,OCUPANTE,2019-01-29,CHOQUE,2019-01-28,PATATE,TUNGURAHUA,2019-04-23,2019,1
7296,MASCULINO,CASADO/A,PEATON,2019-04-01,ATROPELLO,2019-03-31,NUEVA LOJA,SUCUMBIOS,2019-04-22,2019,3
7297,MASCULINO,CASADO/A,OCUPANTE,2019-01-20,,2019-01-20,MACHALA,EL ORO,2019-04-22,2019,1
7298,MASCULINO,SOLTERO/A,PEATON,2019-03-31,ATROPELLO,2019-03-31,ALAUSI,CHIMBORAZO,2019-04-22,2019,3
7300,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-11,CHOQUE,2019-03-09,EL CARMEN,MANABI,2019-04-22,2019,3
7301,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-23,CHOQUE,2019-02-23,QUITO,PICHINCHA,2019-04-22,2019,2
7302,MASCULINO,CASADO/A,OCUPANTE,2019-04-03,CHOQUE,2019-04-03,PATATE,TUNGURAHUA,2019-04-22,2019,4
7303,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-21,CHOQUE,2019-03-21,AMBATO,TUNGURAHUA,2019-04-22,2019,3
7305,MASCULINO,CASADO/A,PEATON,2019-02-25,ATROPELLO,2019-02-08,PORTOVIEJO,MANABI,2019-04-22,2019,2
7306,MASCULINO,SOLTERO/A,PEATON,2019-02-16,ATROPELLO,2019-02-16,PASAJE,EL ORO,2019-04-22,2019,2
7307,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-03,CHOQUE,2019-04-03,MACHACHI,PICHINCHA,2019-04-22,2019,4
7309,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-24,CHOQUE,2019-03-24,MILAGRO,GUAYAS,2019-04-18,2019,3
7310,MASCULINO,CASADO/A,PEATON,2019-03-15,ATROPELLO,2019-03-15,ZAMORA,ZAMORA CHINCHIPE,2019-04-18,2019,3
7311,MASCULINO,SOLTERO/A,PEATON,2019-03-29,ATROPELLO,2019-03-29,CUENCA,AZUAY,2019-04-18,2019,3
7312,MASCULINO,DIVORCIADO/A,PEATON,2019-03-02,ATROPELLO,2019-03-02,MONTALVO,LOS RIOS,2019-04-18,2019,3
7313,FEMENINO,CASADO/A,OCUPANTE,2019-03-08,CHOQUE,2019-03-08,COLTA,CHIMBORAZO,2019-04-18,2019,3
7314,MASCULINO,CASADO/A,OCUPANTE,2019-03-25,CHOQUE,2019-03-25,SANTA ELENA,SANTA ELENA,2019-04-18,2019,3
7315,MASCULINO,CASADO/A,OCUPANTE,2019-02-28,CHOQUE,2019-02-16,GUAYAQUIL,GUAYAS,2019-04-18,2019,2
7316,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-03,CHOQUE,2019-04-03,DAULE,GUAYAS,2019-04-18,2019,4
7317,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-28,CHOQUE,2019-03-28,LATACUNGA,COTOPAXI,2019-04-18,2019,3
7318,MASCULINO,SOLTERO/A,PEATON,2019-01-23,ATROPELLO,2019-01-23,GUAYAQUIL,GUAYAS,2019-04-18,2019,1
7320,FEMENINO,SOLTERO/A,OCUPANTE,2019-03-30,CHOQUE,2019-03-30,AZOGUES,CANAR,2019-04-18,2019,3
7321,MASCULINO,SOLTERO/A,BICICLETA,2019-04-12,CHOQUE,2019-04-12,SAMBORONDON,GUAYAS,2019-04-17,2019,4
7323,MASCULINO,VIUDO/A,PEATON,2019-02-28,DESCONOCIDO,2019-02-28,GUARANDA,BOLIVAR,2019-04-17,2019,2
7324,MASCULINO,CASADO/A,PEATON,2019-01-20,ATROPELLO,2019-01-20,GUALACEO,AZUAY,2019-04-17,2019,1
7325,MASCULINO,SOLTERO/A,PEATON,2019-04-01,ATROPELLO,2019-04-01,QUITO,PICHINCHA,2019-04-17,2019,4
7326,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-23,CHOQUE,2019-02-23,QUININDE,ESMERALDAS,2019-04-17,2019,2
7327,MASCULINO,CASADO/A,OCUPANTE,2019-03-22,CHOQUE,2019-03-22,VENTANAS,LOS RIOS,2019-04-17,2019,3
7328,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-26,CHOQUE,2019-03-26,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-17,2019,3
7329,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-26,CHOQUE,2019-03-26,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-17,2019,3
7330,FEMENINO,CASADO/A,OCUPANTE,2019-03-30,CHOQUE,2019-03-30,PASAJE,EL ORO,2019-04-17,2019,3
7331,FEMENINO,SOLTERO/A,PEATON,2019-03-12,ATROPELLO,2019-03-12,MACHACHI,PICHINCHA,2019-04-17,2019,3
7332,MASCULINO,SOLTERO/A,PEATON,2019-03-22,ATROPELLO,2019-03-22,ZAMORA,ZAMORA CHINCHIPE,2019-04-17,2019,3
7334,MASCULINO,SOLTERO/A,PEATON,2019-04-06,CAIDA,2019-04-06,QUEVEDO,LOS RIOS,2019-04-17,2019,4
7335,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-02,CHOQUE,2019-03-02,PORTOVIEJO,MANABI,2019-04-17,2019,3
7336,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-04,CHOQUE,2019-03-03,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-17,2019,3
7337,MASCULINO,VIUDO/A,PEATON,2019-03-09,ATROPELLO,2019-03-09,AMBATO,TUNGURAHUA,2019-04-17,2019,3
7338,FEMENINO,SOLTERO/A,PEATON,2019-03-18,ATROPELLO,2019-03-17,GUAYAQUIL,GUAYAS,2019-04-16,2019,3
7339,MASCULINO,SOLTERO/A,BICICLETA,2019-01-30,ATROPELLO,2019-01-27,MILAGRO,GUAYAS,2019-04-16,2019,1
7340,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-07,CHOQUE,2019-04-06,QUITO,PICHINCHA,2019-04-16,2019,4
7341,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-27,CHOQUE,2019-03-27,QUITO,PICHINCHA,2019-04-16,2019,3
7343,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-17,CHOQUE,2019-03-17,BABAHOYO,LOS RIOS,2019-04-16,2019,3
7344,MASCULINO,CASADO/A,OCUPANTE,2019-04-01,CHOQUE,2019-04-01,VENTANAS,LOS RIOS,2019-04-16,2019,4
7345,MASCULINO,CASADO/A,OCUPANTE,2019-03-05,CHOQUE,2019-03-04,IBARRA,IMBABURA,2019-04-16,2019,3
7346,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-03,CHOQUE,2019-03-03,BABAHOYO,LOS RIOS,2019-04-16,2019,3
7347,FEMENINO,CASADO/A,OCUPANTE,2019-03-17,VOLCAMIENTO,2019-03-17,PEDRO VICENTE MALDONADO,PICHINCHA,2019-04-16,2019,3
7348,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-09,CHOQUE,2019-03-09,QUEVEDO,LOS RIOS,2019-04-16,2019,3
7350,MASCULINO,CASADO/A,PEATON,2019-03-04,DESCONOCIDO,2019-02-27,AMBATO,TUNGURAHUA,2019-04-15,2019,2
7351,MASCULINO,CASADO/A,OCUPANTE,2019-03-31,VOLCAMIENTO,2019-03-31,COLTA,CHIMBORAZO,2019-04-15,2019,3
7352,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-03,VOLCAMIENTO,2019-02-03,DURAN,GUAYAS,2019-04-15,2019,2
7354,MASCULINO,VIUDO/A,PEATON,2019-03-23,ATROPELLO,2019-03-23,GUAYAQUIL,GUAYAS,2019-04-15,2019,3
7355,MASCULINO,CASADO/A,OCUPANTE,2019-03-18,CHOQUE,2019-03-17,LORETO,ORELLANA,2019-04-15,2019,3
7356,FEMENINO,SOLTERO/A,PEATON,2019-03-19,ATROPELLO,2019-03-19,GONZANAMA,LOJA,2019-04-15,2019,3
7357,MASCULINO,CASADO/A,OCUPANTE,2019-03-08,VOLCAMIENTO,2019-03-08,RIOBAMBA,CHIMBORAZO,2019-04-15,2019,3
7358,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-17,VOLCAMIENTO,2019-03-18,PEDERNALES,MANABI,2019-04-15,2019,3
7359,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-18,CHOQUE,2019-03-17,LORETO,ORELLANA,2019-04-15,2019,3
7362,MASCULINO,CASADO/A,PEATON,2019-03-18,ATROPELLO,2019-03-18,GUAYAQUIL,GUAYAS,2019-04-12,2019,3
7363,MASCULINO,CASADO/A,PEATON,2019-03-26,ATROPELLO,2019-03-26,LATACUNGA,COTOPAXI,2019-04-12,2019,3
7365,MASCULINO,CASADO/A,OCUPANTE,2019-01-11,CHOQUE,2019-01-07,QUITO,PICHINCHA,2019-04-12,2019,1
7366,FEMENINO,SOLTERO/A,OCUPANTE,2019-03-20,CHOQUE,2019-03-20,SIGCHOS,COTOPAXI,2019-04-12,2019,3
7368,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-28,VOLCAMIENTO,2019-03-28,MONTECRISTI,MANABI,2019-04-12,2019,3
7370,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-28,VOLCAMIENTO,2019-03-28,MONTECRISTI,MANABI,2019-04-12,2019,3
7371,MASCULINO,SOLTERO/A,BICICLETA,2019-03-17,ATROPELLO,2019-03-17,TULCAN,CARCHI,2019-04-12,2019,3
7372,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-07,CHOQUE,2019-03-03,CHONE,MANABI,2019-04-12,2019,3
7373,MASCULINO,SOLTERO/A,PEATON,2019-04-03,ATROPELLO,2019-04-03,PATATE,TUNGURAHUA,2019-04-12,2019,4
7374,MASCULINO,DIVORCIADO/A,PEATON,2019-03-23,ATROPELLO,2019-03-22,GUARANDA,BOLIVAR,2019-04-12,2019,3
7375,MASCULINO,CASADO/A,OCUPANTE,2019-03-07,CHOQUE,2019-03-04,IBARRA,IMBABURA,2019-04-12,2019,3
7378,FEMENINO,SOLTERO/A,PEATON,2019-03-30,ATROPELLO,2019-03-30,MACAS,MORONA SANTIAGO,2019-04-11,2019,3
7379,MASCULINO,SOLTERO/A,OCUPANTE,2019-04-04,VOLCAMIENTO,2019-04-01,NARANJAL,GUAYAS,2019-04-11,2019,4
7380,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-06,CHOQUE,2019-03-06,COLTA,CHIMBORAZO,2019-04-11,2019,3
7381,MASCULINO,SOLTERO/A,OCUPANTE,2019-03-02,ATROPELLO,2019-03-02,LATACUNGA,COTOPAXI,2019-04-11,2019,3
7382,MASCULINO,SOLTERO/A,PEATON,2019-03-26,ATROPELLO,2019-03-26,GUAYAQUIL,GUAYAS,2019-04-11,2019,3
7383,MASCULINO,SOLTERO/A,OCUPANTE,2019-02-06,CHOQUE,2019-02-05,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,2019-04-11,2019,2
